DEPARTAMENTO_CIRC;SECCIONAL - CIRCUNSCRICAO;MUNICIPIO - CIRCUNSCRICAO;DP - CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;mês;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;CIDADE;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA
DEMACRO;SEC Mogi das Cruzes;Poá;DM - Poá;1;1;30315;2;2017;15/02/2017;63;2017;POA;SETOR HOM.SEC. MOGI CRUZES;DEL.SEC.MOGI DAS CRUZES;DEMACRO;15/02/2017;07:20:00;Via pública;RUA JORGE TOME;80;-23,54737544;-46,35313689;Vítima;Feminino;28;19/09/1988;Branca;PROFESSOR(A);HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Poá;DM - Poá;1;1;30308;2;2017;26/02/2017;832;2017;POA;DEL.POL.POA;DEL.SEC.MOGI DAS CRUZES;DEMACRO;26/02/2017;14:05:00;Via pública;RUA SÃO JOSÉ DO RIO PRETO;168;-23,54482123;-46,35250075;Vítima;Masculino;38;17/09/1978;Branca;OPERADOR DE MAQUINA;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Suzano;002 DP - Suzano;1;1;30309;2;2017;28/02/2017;1062;2017;SUZANO;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;DEMACRO;28/02/2017;10:50:00;Area não ocupada;ESTRADA JOSÉ CONCEIÇÃO;0;-23,51168764;-46,28430695;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Mogi das Cruzes;Suzano;DM - Suzano;1;1;30309;2;2017;19/02/2017;906;2017;SUZANO;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;DEMACRO;19/02/2017;00:21:00;Via pública;RUA OSVALDO DE OLIVEIRA LIMA;0;-23,56357928;-46,33418351;Vítima;Masculino;33;09/07/1983;Preta;MOTORISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;001 DP - Osasco;1;1;30418;2;2017;14/02/2017;1165;2017;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;14/02/2017;04:22:00;Via pública;RUA MARIA QUINTINA DOS SANTOS;102;-23,5411659;-46,79558187;Vítima;Masculino;51;05/06/1965;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;002 DP - Osasco;1;1;30418;2;2017;08/02/2017;980;2017;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;07/02/2017;23:53:00;Restaurante e afins;AVENIDA NOVO OSASCO;1166;-23,5684095;-46,79052884;Vítima;Masculino;39;28/05/1977;Branca;COMERCIANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Osasco;Osasco;002 DP - Osasco;1;1;30418;2;2017;22/02/2017;1448;2017;OSASCO;05º D.P. OSASCO;DEL.SEC.OSASCO;DEMACRO;22/02/2017;02:17:00;Via pública;RUA DOM FRANCISCO MANOEL VIEIRA;0;-23,57388265;-46,8089696;Vítima;Masculino;21;11/11/1995;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;001 DP - Mauá;1;1;30124;2;2017;19/02/2017;1246;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;19/02/2017;22:45:00;Serviços e bens públicos;RUA DOM JOSÉ GÁSPAR;101;-23,66978733;-46,4610782;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;001 DP - Mauá;1;1;30124;2;2017;22/02/2017;1326;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;22/02/2017;21:00:00;Via pública;RUA OSCARITO;185;-23,63809497;-46,47336258;Autor/Vitima;Masculino;24;08/08/1992;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;03/02/2017;833;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;03/02/2017;17:59:00;Via pública;RODOVIA SP 31;13900;-23,6618713;-46,41941893;Autor/Vitima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;08/02/2017;976;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;08/02/2017;18:25:00;Via pública;RUA JOÃO DE CAMPOS;173;-23,66225307;-46,42306897;Vítima;Masculino;19;09/07/1997;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Mauá;003 DP - Mauá;1;1;30124;2;2017;17/02/2017;1209;2017;MAUA;01º DP MAUA-DR.ALFREDO GARBINO;DEL.SEC.SANTO ANDRÉ;DEMACRO;17/02/2017;22:00:00;Via pública;RUA MARIA HELENA MOURÃO DE MIRANDA D AVI;85;-23,65899571;-46,43716775;Vítima;Masculino;47;28/09/1969;Parda;MOTORISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Santo André;006 DP - Santo André;1;1;30105;2;2017;19/02/2017;858;2017;S.ANDRE;04º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;19/02/2017;02:50:00;Via pública;RUA LUÍS ARTUR LAMOUCHE BARBOSA;0;-23,69163679;-46,49397801;Vítima;Masculino;35;20/10/1981;Parda;SERVENTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Santo André;Santo André;006 DP - Santo André;1;1;30105;2;2017;22/02/2017;899;2017;S.ANDRE;04º D.P. SANTO ANDRÉ;DEL.SEC.SANTO ANDRÉ;DEMACRO;21/02/2017;21:40:00;Restaurante e afins;RUA POR DO SOL;202;-23,70677313;-46,50307461;Vítima;Masculino;24;26/05/1992;Branca;COMERCIANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;17/02/2017;1217;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;17/02/2017;06:49:00;Via pública;RUA HUMAITÁ;100;-23,75647051;-46,53726537;Vítima;Masculino;NULL;NULL;Outros;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;18/02/2017;1270;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;18/02/2017;20:48:00;Via pública;RUA GUADALAJARA;100;-23,72087489;-46,57481989;Vítima;Masculino;35;29/10/1981;Outros;RECEPCIONISTA;HOMICÍDIO DOLOSO
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;003 DP - São Bernardo do Campo;1;1;30111;2;2017;25/02/2017;1448;2017;S.BERNARDO DO CAMPO;03º D.P. S.BERNARDO DO CAMPO;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;25/02/2017;10:20:00;Via pública;RUA MATILDE FERRARI MAÇON;960;-23,74788186;-46,57352285;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC São Bernardo Campo;São Bernardo do Campo;006 DP - São Bernardo do Campo;1;1;30109;2;2017;06/02/2017;950;2017;S.BERNARDO DO CAMPO;01º D.P. S.B.C-DR OMAR CASSIM;DEL.SEC.S.BERNARDO DO CAMPO;DEMACRO;05/02/2017;20:56:00;Via pública;RUA AIRTON SENNA;1228;-23,75328656;-46,5341122;Vítima;Feminino;35;24/04/1981;Branca;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu das Artes;001 DP - Embú;1;1;30404;2;2017;04/02/2017;383;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;04/02/2017;05:21:00;Via pública;RUA BURIL;10;-23,65660781;-46,81533285;Vítima;Masculino;24;12/03/1992;Preta;ENCARREGADO;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu das Artes;001 DP - Embú;1;1;30404;2;2017;16/02/2017;530;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;15/02/2017;23:01:00;Via pública;RUA MANHUAÇU;321;-23,65336399;-46,81224867;Vítima;Masculino;25;10/04/1991;Preta;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;23/02/2017;630;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;23/02/2017;09:45:00;Via pública;ESTRADA CAPUAVA;1;-23,62656884;-46,86645401;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;24/02/2017;637;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;23/02/2017;21:10:00;Condominio Comercial;RUA CONSTELAÇÃO;246;-23,6506991;-46,86318467;Vítima;Masculino;36;02/04/1980;Parda;COMERCIANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu das Artes;DM - Embú;1;1;30404;2;2017;26/02/2017;675;2017;EMBU DAS ARTES;DEL.POL.EMBU DAS ARTES;DEL.SEC.TABOÃO DA SERRA;DEMACRO;26/02/2017;14:02:00;Via pública;RUA MARCELINO PINTO TEIXEIRA;288;-23,64605659;-46,84118528;Vítima;Masculino;50;23/06/1966;Preta;COMERCIANTE;HOMICÍDIO DOLOSO
DEMACRO;SEC Taboão da Serra;Embu-Guaçu;DM - Embú Guaçú;1;1;30405;2;2017;16/02/2017;362;2017;EMBU-GUACU;DEL.POL.EMBU-GUAÇU;DEL.SEC.TABOÃO DA SERRA;DEMACRO;16/02/2017;19:42:00;Saúde;ESTRADA DE JACEGUAVA;3;-23,84232664;-46,78401968;Vítima;Masculino;26;09/04/1990;Parda;DESEMPREGADO;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;001 DP - Sé;1;1;10108;3;2017;03/03/2017;1440;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;03/03/2017;02:20:00;Via pública;RUA LIBERO BADARO;370;-23,54660849;-46,63633949;Vítima;Masculino;30;07/09/1986;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;003 DP - Campos Elísios;1;1;10103;3;2017;13/03/2017;1376;2017;S.PAULO;03º D.P. CAMPOS ELISEOS;DEL.SEC.1º CENTRO;DECAP;13/03/2017;11:15:00;Via pública;RUA QUIRINO DE ANDRADE;15;-23,54812205;-46,63927581;Vítima;Masculino;38;06/06/1978;Branca;PINTOR(A);HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;005 DP - Aclimação;1;1;10342;3;2017;23/03/2017;2750;2017;S.PAULO;78º D.P. JARDINS;DEL.SEC.1º CENTRO;DECAP;22/03/2017;22:09:00;Via pública;RUA GENEBRA;177;-23,55265952;-46,63975361;Vítima;Masculino;35;29/08/1981;Parda;COMERCIANTE;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;006 DP - Cambuci;1;1;10108;3;2017;07/03/2017;1564;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;07/03/2017;17:40:00;Via pública;RUA VICENTE DE CARVALHO;100;-23,56148324;-46,61811186;Vítima;Masculino;53;29/06/1963;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10105;3;2017;03/03/2017;870;2017;S.PAULO;05º D.P. ACLIMACAO;DEL.SEC.1º CENTRO;DECAP;01/03/2017;22:19:00;Via pública;RUA DOUTOR COSTA VALENTE;0;-23,54216753;-46,60970575;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10108;3;2017;10/03/2017;1654;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;10/03/2017;20:02:00;Via pública;RUA CAVALHEIRO;169;-23,54310386;-46,61458655;Vítima;Masculino;28;28/08/1988;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;1ª SEC;São Paulo;008 DP - Brás;1;1;10108;3;2017;24/03/2017;1983;2017;S.PAULO;08º D.P. BRAS;DEL.SEC.1º CENTRO;DECAP;24/03/2017;14:17:00;Via pública;RUA DOM BOSCO;424;-23,55552124;-46,61828927;Vítima;Masculino;32;15/05/1984;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;2ª SEC;São Paulo;017 DP - Ipiranga;1;1;200100;3;2017;02/03/2017;161;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;02/03/2017;02:10:00;Via pública;AVENIDA PRESIDENTE WILSON;3100;-23,58098824;-46,59844647;Vítima;Masculino;49;19/04/1967;Branca;COMERCIANTE;HOMICÍDIO DOLOSO
DECAP;2ª SEC;São Paulo;017 DP - Ipiranga;1;1;10226;3;2017;17/03/2017;1664;2017;S.PAULO;26º D.P. SACOMA;DEL.SEC.2º SUL;DECAP;17/03/2017;08:29:00;Via pública;AVENIDA DOUTOR GENTIL DE MOURA;0;-23,60260374;-46,6148705;Vítima;Feminino;20;06/12/1996;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;2ª SEC;São Paulo;026 DP - Sacomã;1;1;10358;3;2017;15/03/2017;988;2017;S.PAULO;95º D.P. HELIÓPOLIS;DEL.SEC.2º SUL;DECAP;14/03/2017;23:30:00;Via pública;RUA PADRE CURSINO DE MOURA;135;-23,619338;-46,61157781;Vítima;Feminino;46;08/12/1970;Branca;PRENDAS DOMESTICAS;HOMICÍDIO DOLOSO
DECAP;2ª SEC;São Paulo;083 DP - Parque Bristol;1;1;10226;3;2017;10/03/2017;1482;2017;S.PAULO;26º D.P. SACOMA;DEL.SEC.2º SUL;DECAP;09/03/2017;22:19:00;Area não ocupada;RUA ERCILIO CONTRUCCI;59;-23,64368828;-46,61126503;Vítima;Masculino;31;28/05/1985;Branca;POLICIAL MILITAR ativa;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;037 DP - Campo Limpo;1;1;10356;3;2017;12/03/2017;1807/2544;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;12/03/2017;11:30:00;Restaurante e afins;RUA MARIO LINHARES;948;-23,63455249;-46,74711149;Vítima;Masculino;34;14/03/1982;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;046 DP - Perus;1;1;10333;3;2017;29/03/2017;2059;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;29/03/2017;18:18:00;Via pública;RUA ALBERTO CALLIX;76;-23,44162738;-46,79500659;Vítima;Masculino;39;23/11/1977;Branca;VIGILANTE;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;075 DP - Jardim Arpoador;1;1;10356;3;2017;09/03/2017;1724;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;09/03/2017;02:11:00;Via pública;AVENIDA GENERAL ASDRUBAL DA CUNHA;1411;-23,59127243;-46,79203467;Vítima;Masculino;31;11/09/1985;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;075 DP - Jardim Arpoador;1;1;10356;3;2017;27/03/2017;2214;2017;S.PAULO;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;DECAP;27/03/2017;00:31:00;Via pública;RUA LUIS SAIA;161;-23,5929268;-46,79093202;Vítima;Masculino;51;26/08/1965;Preta;SERVIDOR PUBLICO FEDERAL;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;087 DP - Vila Pereira Barreto;1;1;10333;3;2017;03/03/2017;1373;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;02/03/2017;23:45:00;Via pública;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES;6000;-23,48043368;-46,72551011;Vítima;Masculino;28;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;087 DP - Vila Pereira Barreto;;1;10333;3;2017;03/03/2017;1373;2017;S.PAULO;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;DECAP;02/03/2017;23:45:00;Via pública;AVENIDA RAIMUNDO PEREIRA DE MAGALHAES;6000;-23,48043368;-46,72551011;Vítima;Masculino;35;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;3ª SEC;São Paulo;091 DP - Ceagesp;1;1;10357;3;2017;25/03/2017;1613;2017;S.PAULO;91º D.P. CEASA;DEL.SEC.3º OESTE;DECAP;25/03/2017;05:15:00;Via pública;AVENIDA DOUTOR GASTAO VIDIGAL;700;-23,53167657;-46,73632969;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;020 DP - Água Fria;1;1;20120;3;2017;06/03/2017;2284;2017;S.PAULO;20º D.P. AGUA FRIA;DEL.SEC.4º NORTE;DECAP;06/03/2017;10:14:00;Area não ocupada;AVENIDA CORONEL SEZEFREDO FAGUNDES;28000;-23,37415466;-46,57563867;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;045 DP - Vila Brasilândia;1;1;10335;3;2017;31/03/2017;2443;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;31/03/2017;20:56:00;Lazer e recreação;RUA MACEDONIA;504;-23,47504663;-46,69477384;Vítima;Masculino;38;30/10/1978;Branca;MOTO-BOY;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;072 DP - Vila Penteado;1;1;10335;3;2017;28/03/2017;2359;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;28/03/2017;19:10:00;Via pública;AVENIDA DEPUTADO CANTIDIO SAMPAIO;4300;-23,45500086;-46,69545476;Autor/Vitima;Masculino;22;07/12/1994;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;200100;3;2017;08/03/2017;175;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;08/03/2017;19:30:00;Rodovia/Estrada;RODOVIA BR 381;78;-23,40217653;-46,5752924;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;073 DP - Jaçanã;1;1;10336;3;2017;18/03/2017;2784;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;18/03/2017;03:37:00;Via pública;RUA ANORIAÇU;1;-23,46073526;-46,57110656;Vítima;Masculino;22;02/12/1994;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;05/03/2017;1717;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;05/03/2017;06:23:00;Via pública;AVENIDA ELISIO TEIXEIRA LEITE;4827;-23,45759245;-46,71455479;Autor/Vitima;Masculino;19;05/04/1997;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;09/03/2017;1829;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;08/03/2017;23:58:00;Saúde;AVENIDA ELISIO TEIXEIRA LEITE;6999;-23,44104791;-46,71687921;Vítima;Masculino;49;12/12/1967;Branca;JORNALEIRO(A);HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;12/03/2017;1915;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;12/03/2017;01:58:00;Via pública;AVENIDA HUGO ITALO MERIGO;200;-23,45085966;-46,69877801;Vítima;Masculino;36;31/05/1980;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;074 DP - Jaraguá;1;1;10335;3;2017;12/03/2017;1934;2017;S.PAULO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;DECAP;12/03/2017;06:10:00;Via pública;RUA APARECIDA DO TABOADO;299;-23,46135985;-46,71103685;Vítima;Masculino;19;20/05/1997;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DECAP;4ª SEC;São Paulo;090 DP - Parque Novo Mundo;1;1;10336;3;2017;13/03/2017;2594;2017;S.PAULO;73º D.P. JACANA;DEL.SEC.4º NORTE;DECAP;13/03/2017;01:00:00;Via pública;RUA BICICLETA;32;-23,51669734;-46,57408788;Vítima;Masculino;46;10/11/1970;Branca;AJUDANTE;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;047 DP - Capão Redondo;1;1;10247;3;2017;11/03/2017;2517;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;11/03/2017;15:20:00;Saúde;ESTRADA DO M BOI MIRIM;5203;-23,69030605;-46,77244852;Vítima;Masculino;33;26/07/1983;Branca;SEM PROFISSAO DEFINIDA;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;200100;3;2017;24/03/2017;209;2017;S.PAULO;DHPP DIV. HOMICIDIOS;DHPP - DEP. HOM. PROTECAO PESSOA;DHPP;24/03/2017;14:20:00;Via pública;RUA JUVENAL DE JERUSALEM;262;-23,7656917;-46,70682641;Vítima;Masculino;24;30/04/1992;Branca;PADEIRO(A);HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;085 DP - Jardim Mirna;1;1;10374;3;2017;07/03/2017;2144;2017;S.PAULO;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;DECAP;07/03/2017;01:20:00;Via pública;RUA LOUIS DAQUIN;171;-23,73904718;-46,69592534;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10366;3;2017;02/03/2017;724;2017;S.PAULO;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;DECAP;02/03/2017;06:40:00;Via pública;RUA PEDRO FLAMENGO;81;-23,65900572;-46,74068815;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10366;3;2017;08/03/2017;793;2017;S.PAULO;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;DECAP;26/02/2017;06:53:00;Area não ocupada;RUA ARIBUGU;500;-23,66254191;-46,74098799;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;092 DP - Parque Santo Antônio;1;1;10247;3;2017;04/03/2017;2264;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;04/03/2017;08:18:00;Via pública;RUA PROFESSOR ANTONIO MARIA MOURA;954;-23,66995559;-46,74377429;Vítima;Feminino;75;05/05/1941;Branca;NULL;HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;099 DP - Campo Grande;1;1;10372;3;2017;23/03/2017;827;2017;S.PAULO;99º D.P. CAMPO GRANDE;DEL.SEC.6º SANTO AMARO;DECAP;23/03/2017;PELA MANHÃ;Via pública;AVENIDA ENGENHEIRO EUSEBIO STEVAUX;1728;-23,67386106;-46,69796385;Vítima;Masculino;52;14/06/1964;Parda;CASEIRO(A);HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;099 DP - Campo Grande;1;1;10344;3;2017;15/03/2017;865;2017;S.PAULO;80º D.P. VILA JOANIZA;DEL.SEC.6º SANTO AMARO;DECAP;15/03/2017;05:00:00;Saúde;RUA JOAO FRANCISCO DE MOURA;251;-23,68153967;-46,67750735;Vítima;Masculino;19;23/02/1998;Branca;CABELEIREIRO(A);HOMICÍDIO DOLOSO
DECAP;6ª SEC;São Paulo;100 DP - Jardim Herculano;1;1;10247;3;2017;05/03/2017;2294;2017;S.PAULO;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;DECAP;05/03/2017;02:30:00;Via pública;RUA MONSENHOR JOAO PEDRO FUSENING;280;-23,69260272;-46,74247095;Vítima;Masculino;34;28/07/1982;Parda;DESEMPREGADO(A);HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;050 DP - Itaim Paulista;1;1;20250;3;2017;15/03/2017;2424;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;15/03/2017;PELA MANHÃ;Via pública;RUA CONSTANTINO GOMES;1;-23,51516421;-46,39103169;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;050 DP - Itaim Paulista;1;1;20250;3;2017;23/03/2017;2635;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;22/03/2017;20:54:00;Via pública;RUA SIMAO GONCALVES;147;-23,4967622;-46,39580423;Autor/Vitima;Masculino;42;19/01/1975;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;059 DP - Jardim Noemia;1;1;20250;3;2017;03/03/2017;2067;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;02/03/2017;20:04:00;Via pública;RUA ARVORE DO VIAJANTE;240;-23,49115741;-46,41208466;Vítima;Masculino;29;09/04/1987;Parda;AJUDANTE GERAL;HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;059 DP - Jardim Noemia;1;1;20250;3;2017;13/03/2017;2347;2017;S.PAULO;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;DECAP;12/03/2017;21:06:00;Via pública;RUA CONGONHA DO SERTAO;95;-23,50044692;-46,41480122;Adolescente Inf/Vit;Masculino;17;20/11/1999;Parda;ESTUDANTE;HOMICÍDIO DOLOSO
DECAP;7ª SEC;São Paulo;062 DP - Ermelino Matarazzo;1;1;10325;3;2017;03/03/2017;698;2017;S.PAULO;62º D.P. ERMELINO MATARAZZO;DEL.SEC.7º ITAQUERA;DECAP;03/03/2017;06:05:00;Saúde;ALAMEDA RODRIGO DE BRUM;1989;-23,50035483;-46,47177714;Vítima;Masculino;40;NULL;Parda;NULL;HOMICÍDIO DOLOSO
